Wavelength (nm),Blank1,F532,F533,F526,F527,F538,F539,F534,F535,F540,F541,F528,F529,F610,F611,F536,F537,F554,F555,F556,F557
461,0.000031,-0.00026,-0.003815,-0.000406,0.001089,0.000953,-0.000274,0.000292,-0.000554,-0.001237,0.000581,-0.001839,0.004132,-0.000094,-0.002215,0.000678,0.000123,-0.000584,0.000974,0.00033,0.034168
460.5,0.000058,-0.00017,-0.00419,-0.000597,0.000625,0.00083,-0.000167,0.000602,-0.000092,-0.001116,0.000643,-0.00255,0.004086,0.000529,-0.002017,0.000806,0.000273,-0.000731,0.001573,0.000333,0.033551
460,-0.000093,-0.00019,-0.003951,-0.00041,0.001097,0.000686,0.000015,0.001164,0.000344,-0.001435,0.000213,-0.002452,0.003759,-0.000198,-0.002689,0.001211,-0.000113,-0.000905,0.001037,0.00027,0.034146
459.5,-0.000121,-0.000274,-0.003966,-0.000539,0.001127,0.000493,-0.000151,0.000637,0.000193,-0.00201,0.000166,-0.00242,0.003527,0.000203,-0.002309,0.001417,0.000317,-0.00106,0.000785,0.000393,0.034279
459,0.000037,-0.000327,-0.003501,-0.001185,0.000803,-0.000067,-0.000763,0.000963,-0.000264,-0.001638,0.000622,-0.002195,0.00453,0.000135,-0.002556,0.001191,0.000371,-0.000964,0.000867,0.000208,0.034226
458.5,-0.000329,-0.000212,-0.003752,-0.000202,0.00083,0.000929,-0.000732,0.001179,0.000094,-0.001571,0.00034,-0.002435,0.004143,-0.00035,-0.00236,0.001451,0.00074,-0.000993,0.000718,0.00034,0.034415
458,0.000765,0.000668,-0.003469,-0.000711,0.000741,0.000564,-0.000374,0.000382,-0.0007,-0.001966,-0.00032,-0.002359,0.004007,0,-0.002202,0.0016,0.000534,-0.000607,0.001363,0.000373,0.034259
457.5,-0.000153,-0.000159,-0.004407,-0.001188,0.00106,0.000775,-0.000219,0.000415,0.000586,-0.001717,0.000692,-0.00192,0.004348,0.000474,-0.002066,0.000753,0.000123,-0.000903,0.001483,0.000317,0.034534
457,-0.000125,-0.000233,-0.003539,-0.000235,0.000557,0.000834,-0.000076,0.001336,0.000473,-0.001215,0.000905,-0.002585,0.004235,0.000373,-0.002314,0.001404,0.000512,-0.001151,0.001078,0.001187,0.034726
456.5,0.000165,-0.000145,-0.003656,-0.000764,0.000999,0.000343,-0.000649,0.000299,-0.000161,-0.001449,0.00093,-0.002113,0.003866,0.0003,-0.00248,0.000796,0.000228,-0.000947,0.001109,0.000506,0.03408
456,-0.000434,-0.00082,-0.003855,-0.000328,0.001064,0.000586,-0.000079,0.000585,-0.00033,-0.001513,0.000443,-0.002056,0.003998,-0.000215,-0.002998,0.000949,0.000655,-0.00024,0.001337,0.000683,0.034836
455.5,-0.000342,-0.000825,-0.00418,-0.000571,0.00083,0.0004,-0.000428,0.000115,0.000044,-0.001551,0.000467,-0.002197,0.003857,0.00007,-0.002648,0.001282,0.000395,-0.000755,0.001509,0.000547,0.034152
455,0.000222,0.000253,-0.003567,-0.000519,0.001557,0.00026,-0.00045,0.000742,-0.000064,-0.00202,0.00006,-0.00216,0.003906,0.000104,-0.002042,0.001507,-0.000034,-0.000766,0.000813,0.000285,0.034177
454.5,-0.000405,-0.000489,-0.004476,-0.001045,0.001023,0.00042,-0.000787,-0.000249,-0.000292,-0.001039,0.000671,-0.001828,0.003986,-0.000062,-0.002231,0.001526,0.000992,-0.000859,0.001184,0.000456,0.034532
454,-0.000224,0.000219,-0.00304,-0.000617,0.00097,0.000594,-0.000178,0.000962,0.000272,-0.001134,0.000638,-0.002004,0.004966,0.000283,-0.002582,0.002116,0.000919,-0.000874,0.001263,0.00031,0.034777
453.5,-0.00057,-0.000247,-0.003822,-0.001736,0.000059,0.00043,-0.000694,0.000499,-0.000254,-0.001748,0.000566,-0.002084,0.003966,0.000242,-0.00251,0.001631,0.000745,-0.001451,0.000563,0.000859,0.034463
453,0.000149,-0.000244,-0.003712,-0.000606,0.001022,0.000547,0.000154,0.000363,-0.000629,-0.001664,0.000168,-0.002184,0.004273,0.000208,-0.002471,0.001788,0.000865,-0.000932,0.001522,0.000484,0.0343
452.5,0.000122,0.000048,-0.00405,-0.000216,0.00089,0.000489,-0.000373,0.000857,0.000248,-0.00127,0.000665,-0.001934,0.003844,-0.000134,-0.002317,0.001921,0.000632,-0.001313,0.001007,0.00051,0.034431
452,0.000013,-0.000195,-0.003937,-0.001238,0.000556,0.000838,-0.000112,0.000681,-0.000786,-0.001572,0.000861,-0.002342,0.003547,0.000716,-0.002034,0.001578,0.000666,-0.001455,0.000931,-0.000126,0.034412
451.5,-0.000059,0.00023,-0.00316,-0.001012,0.000777,0.000891,-0.000337,0.000466,-0.000296,-0.001574,0.000524,-0.001904,0.004304,0.000951,-0.002129,0.000929,0.00035,-0.000919,0.00081,0.000536,0.034266
451,0.000078,0.000044,-0.003548,-0.001092,0.000619,0.000412,0.000411,0.000471,-0.00024,-0.001644,0.000889,-0.001872,0.00383,-0.000331,-0.00301,0.002147,0.000852,-0.001241,0.001141,0.000288,0.03466
450.5,-0.000718,-0.000644,-0.004178,-0.000847,0.00068,0.000321,-0.00033,0.000555,0.000152,-0.001481,-0.000095,-0.002629,0.004157,0.000161,-0.002619,0.001649,0.000983,-0.000968,0.001158,0.000394,0.034324
450,0.000321,-0.000324,-0.00391,-0.000341,0.001196,0.000069,-0.000255,0.000775,0.000107,-0.001304,0.000451,-0.002294,0.004113,0.000112,-0.002603,0.001703,0.000765,-0.001219,0.000404,0.000224,0.03452
449.5,-0.000292,-0.000432,-0.004008,-0.000604,0.000616,0.000362,-0.000267,0.000802,-0.000343,-0.001317,0.000821,-0.001922,0.004553,0.000505,-0.00248,0.001706,0.000388,-0.001161,0.000817,0.00018,0.034575
449,-0.000113,-0.000293,-0.003983,-0.000496,0.000609,0.000477,-0.000445,0.000914,0.000179,-0.001421,0.000806,-0.002377,0.003947,-0.000147,-0.002394,0.001235,0.000606,-0.000878,0.000501,0.000784,0.034874
448.5,0.000076,-0.00033,-0.00339,-0.00052,0.001094,0.000379,-0.000351,0.000257,0.00007,-0.001442,0.00065,-0.002459,0.003984,0.000362,-0.002557,0.001239,0.000203,-0.001008,0.001059,0.000627,0.034912
448,-0.000021,-0.000488,-0.003506,-0.001238,0.000298,0.000333,-0.000775,0.001045,0.000099,-0.001536,0.000526,-0.002452,0.004271,0.000358,-0.002003,0.001317,0.000472,-0.001279,0.000638,0.001001,0.035083
447.5,0.000082,0.000033,-0.003546,-0.000257,0.001017,0.000301,-0.00039,0.000784,-0.000136,-0.001371,0.0003,-0.002537,0.004478,-0.000143,-0.002593,0.001127,0.000832,-0.001018,0.00121,0.000301,0.034202
447,-0.000528,-0.000669,-0.003958,-0.000554,0.000951,0.000464,0.000296,0.001155,0.000192,-0.00126,0.001024,-0.002172,0.004429,0.000137,-0.002499,0.000658,-0.000116,-0.000686,0.00113,0.000809,0.034835
446.5,-0.000185,-0.000281,-0.003708,-0.000989,0.000584,0.000293,-0.000589,0.000794,-0.000143,-0.001397,0.000948,-0.002449,0.004223,-0.000433,-0.002787,0.001025,0.000333,-0.00059,0.000847,0.000257,0.03443
446,-0.00022,-0.000688,-0.003938,-0.000825,0.000288,0.000713,-0.000244,0.000748,0.00063,-0.001012,0.000974,-0.002295,0.004486,-0.00023,-0.003062,0.001195,0.000149,-0.001312,0.001285,0.000387,0.034751
445.5,-0.000015,-0.000104,-0.003727,-0.001005,0.000344,0.000671,-0.000192,0.000248,-0.000324,-0.00064,0.000882,-0.002463,0.003724,-0.000102,-0.003005,0.000997,0.000654,-0.001206,0.001024,0.000677,0.035093
445,-0.000341,-0.000317,-0.003888,-0.000399,0.001272,0.000495,0.000083,0.001222,-0.000288,-0.000942,0.000722,-0.002252,0.004178,0.000504,-0.002125,0.001232,0.000704,-0.000831,0.00144,0.00108,0.035284
444.5,0.00094,0.000092,-0.003015,-0.000647,0.000838,0.000756,-0.000525,0.000354,-0.000692,-0.00129,0.000305,-0.002871,0.003973,-0.000091,-0.00266,0.001373,0.000488,-0.00135,0.001121,-0.000734,0.034379
444,-0.000258,-0.000069,-0.00344,-0.001009,0.000349,0.000753,-0.000416,0.001068,-0.000315,-0.000624,0.001231,-0.002088,0.004562,0.000399,-0.003062,0.001073,-0.000156,-0.000667,0.001301,0.000777,0.034625
443.5,0.000045,0.000188,-0.003548,-0.0011,0.00077,0.000033,-0.000583,0.000904,-0.000039,-0.001386,0.001024,-0.001871,0.004354,0.000413,-0.002498,0.001304,-0.000054,-0.000598,0.001628,0.000747,0.034859
443,0.000078,-0.00047,-0.004367,-0.00111,0.000492,0.000218,-0.000449,0.000384,-0.00005,-0.001467,0.000532,-0.002613,0.004214,0.000412,-0.002372,0.001154,0.000554,-0.000909,0.000952,0.000421,0.03446
442.5,-0.000002,-0.000446,-0.003803,-0.000687,0.000745,0.000354,-0.000282,0.000827,-0.000337,-0.001468,0.000519,-0.002138,0.00424,0.000406,-0.002351,0.001269,0.000722,-0.001566,0.000709,0.000422,0.034407
442,0.000708,-0.000388,-0.003788,-0.001267,0.000518,0.000904,0.000049,0.000449,-0.000115,-0.001231,0.001146,-0.003117,0.003269,0.000157,-0.00231,0.001167,0.000703,-0.000607,0.001391,0.000684,0.034783
441.5,-0.000204,0.000193,-0.003664,-0.000731,0.000562,0.001059,-0.000078,0.000576,0.000235,-0.001134,0.000768,-0.002497,0.004174,0.000275,-0.002395,0.001644,0.000328,-0.001272,0.001324,0.000809,0.035891
441,-0.000189,-0.000263,-0.003684,-0.000541,0.000552,0.000336,-0.000559,0.00081,-0.000022,-0.000938,0.000742,-0.001611,0.004688,0.000251,-0.002194,0.001384,0.000239,-0.000809,0.000898,0.001071,0.035093
440.5,-0.000118,-0.000131,-0.003612,-0.001115,0.000108,0.000649,-0.000169,0.0005,-0.00055,-0.001043,0.001362,-0.001943,0.003915,0.000245,-0.002892,0.001864,0.000751,-0.000833,0.001231,0.00097,0.035838
440,-0.000022,-0.000294,-0.004129,-0.000738,0.00058,0.000545,-0.000228,0.000852,0.000138,-0.001273,0.000932,-0.002203,0.00441,0.000516,-0.002133,0.00134,0.000487,-0.001096,0.001056,0.000529,0.034696
439.5,0.000274,0.000201,-0.003592,-0.001158,0.000522,0.000935,-0.000128,0.001101,0.000641,-0.001191,0.000786,-0.002072,0.003968,0.000123,-0.002248,0.000904,0.000084,-0.000243,0.001688,0.000236,0.034833
439,0.000505,0.000097,-0.003294,-0.001087,0.000772,0.000576,-0.000513,0.000778,-0.000581,-0.00076,0.001686,-0.002292,0.004136,0.000796,-0.001863,0.001362,0.000149,-0.001594,0.000768,0.000118,0.035173
438.5,-0.000029,0.000155,-0.003645,-0.000492,0.001287,0.000657,-0.000259,0.001131,0.000847,-0.001301,0.000958,-0.002509,0.003979,0.000207,-0.001934,0.001144,0.000821,-0.0013,0.000914,0.000551,0.035204
438,0.000006,-0.000508,-0.003645,-0.000845,0.000323,0.000846,0.000333,0.000909,0.000227,-0.001211,0.00045,-0.002778,0.00382,0.000028,-0.002293,0.001595,0.000554,-0.000296,0.001295,0.000771,0.035462
437.5,0.000104,0.000128,-0.003084,-0.000271,0.000671,0.001269,0.000137,0.000783,0.000238,-0.001194,0.00054,-0.001819,0.004305,-0.000117,-0.002559,0.002,0.000902,-0.000513,0.001775,0.000651,0.035784
437,-0.000219,-0.000067,-0.003838,-0.001158,0.000873,0.000369,0.000137,0.001186,0.00025,-0.001267,0.001093,-0.00255,0.00407,0.000553,-0.002416,0.001403,0.000809,-0.001146,0.001499,0.000608,0.035375
436.5,0.000266,-0.000383,-0.003706,-0.000599,0.001034,0.000817,0.000159,0.000193,0.00001,-0.000846,0.000983,-0.002509,0.004001,-0.000164,-0.002891,0.001275,0.000206,-0.000809,0.001288,0.000231,0.035162
436,0.00005,-0.000043,-0.004122,-0.000215,0.001176,0.000533,-0.000441,0.000815,0.000015,-0.001423,0.000673,-0.001917,0.004809,0.000076,-0.00285,0.001286,0.000274,-0.001177,0.001362,0.000915,0.035081
435.5,-0.000637,0.000168,-0.003317,-0.000887,0.001368,0.001226,0.000065,0.00099,0.000012,-0.001188,0.000672,-0.002802,0.003505,0.000417,-0.00221,0.001211,0.000531,-0.001689,0.000671,0.000726,0.035614
435,-0.000274,0.000224,-0.003718,-0.001048,0.000824,0.000734,-0.000477,0.000564,0.000088,-0.001042,0.000822,-0.002335,0.00396,0.000649,-0.002114,0.001262,0.001261,-0.001515,0.00068,0.000048,0.03452
434.5,0.000418,-0.000329,-0.003629,-0.000955,0.000397,0.000568,-0.000038,0.000991,0.000476,-0.001641,0.000537,-0.002209,0.004526,0.000449,-0.002381,0.00157,0.001161,-0.000841,0.00119,0.000471,0.03498
434,0.000143,-0.000081,-0.004278,-0.001316,0.000201,0.000583,-0.000327,0.000368,-0.000158,-0.000727,0.001263,-0.002654,0.003527,0.00013,-0.002502,0.001284,-0.000071,-0.00192,0.00091,0.000767,0.034884
433.5,-0.000369,-0.001152,-0.004648,-0.001192,0.000851,0.000158,0.000022,0.000445,-0.00033,-0.000896,0.000905,-0.002072,0.004479,0.00002,-0.002742,0.001782,0.000556,-0.000877,0.00079,0.000768,0.035609
433,0.000208,-0.000286,-0.00368,-0.000565,0.000459,0.000138,-0.00096,0.000506,-0.000032,-0.001113,0.000764,-0.002077,0.004472,0.000724,-0.002143,0.001632,0.00013,-0.001015,0.001226,0.000395,0.035037
432.5,0.000367,0.000388,-0.003517,0.000589,0.001419,0.000832,-0.000214,0.00029,-0.000418,-0.001542,0.001209,-0.002989,0.003581,0.000396,-0.002389,0.000934,0.000026,-0.00073,0.00119,0.000368,0.035392
432,-0.000057,-0.000737,-0.003773,-0.000376,0.000844,0.000888,-0.000207,0.000692,-0.000313,-0.001105,0.000927,-0.002246,0.004011,0.000407,-0.002613,0.000865,0.00019,-0.001264,0.000864,0.000792,0.035492
431.5,-0.000165,-0.000309,-0.003964,-0.000851,0.00057,0.000962,-0.000595,0.000466,-0.000095,-0.001171,0.000823,-0.001734,0.004228,0.000899,-0.002466,0.001699,0.000954,-0.001477,0.001347,0.000157,0.034992
431,0.00011,-0.000091,-0.003743,-0.000681,0.001123,0.000182,0.000253,0.000847,0.000241,-0.001362,0.000925,-0.00271,0.004356,-0.000045,-0.002861,0.001503,0.001141,-0.000974,0.001405,0.000436,0.035174
430.5,0.000592,-0.000101,-0.003677,-0.000898,0.000515,0.001111,0.000255,0.000522,-0.000316,-0.00119,0.001502,-0.002476,0.004461,0.00063,-0.002526,0.001288,0.000557,-0.000904,0.0012,0.000936,0.035182
430,0.000252,0.000155,-0.003349,-0.000897,0.000389,0.000479,-0.000063,0.001239,0.00011,-0.001342,0.00104,-0.002674,0.003931,0.00019,-0.002525,0.001165,0.000666,-0.00081,0.001311,0.000713,0.035182
429.5,0.000365,0.000081,-0.003549,-0.000907,0.000969,-0.000251,-0.000554,0.000556,-0.000038,-0.000988,0.001698,-0.002023,0.004695,0.000737,-0.002053,0.001194,0.000121,-0.001136,0.001641,0.00168,0.035808
429,-0.000251,-0.000273,-0.003646,-0.000484,0.001031,0.000369,-0.000181,0.000927,0.000099,-0.001206,0.000595,-0.002807,0.00441,0.000019,-0.002714,0.00158,0.000599,-0.001709,0.000878,0.000724,0.035324
428.5,-0.000222,-0.000711,-0.003876,-0.001397,0.000373,0.000522,-0.000026,0.001096,0.000285,-0.001121,0.001429,-0.002527,0.004054,0.000181,-0.002632,0.000926,-0.000016,-0.000353,0.001574,0.000387,0.035344
428,0.00025,0.000238,-0.003611,-0.001682,0.000641,0.000684,-0.00029,0.00063,-0.00013,-0.001587,0.001249,-0.002533,0.004027,-0.000036,-0.002646,0.001189,0.000535,-0.00091,0.001316,0.00059,0.035387
427.5,0.0002,-0.000301,-0.004043,-0.000901,0.000552,0.000589,0.000263,0.000721,-0.000305,-0.001423,0.000775,-0.002174,0.004448,-0.000053,-0.002788,0.001327,0.001068,-0.001243,0.000797,0.000086,0.035366
427,-0.000016,-0.000788,-0.003802,-0.0012,0.000435,-0.000084,-0.000831,0.000836,0.00025,-0.001225,0.000465,-0.002623,0.003752,0.000054,-0.002629,0.001157,-0.000031,-0.000398,0.001466,0.000259,0.034853
426.5,-0.000315,-0.00011,-0.003536,-0.00075,0.000527,0.000358,-0.000273,0.001207,0.000301,-0.00104,0.000774,-0.002017,0.004154,-0.00019,-0.003223,0.000973,0.000276,-0.000994,0.001308,0.000595,0.035316
426,-0.000599,-0.000541,-0.004161,-0.00063,0.000555,0.000311,-0.000291,0.000696,0.000228,-0.001636,0.000866,-0.002242,0.004612,0.000539,-0.002255,0.001671,0.000339,-0.001029,0.001064,0.000772,0.035597
425.5,-0.00041,-0.00091,-0.004094,-0.000858,0.000747,0.000356,0.000486,0.000929,0.000082,-0.001462,0.00085,-0.002417,0.004088,0.000324,-0.00241,0.001442,0.000573,-0.001296,0.000863,0.000958,0.035713
425,0.000293,-0.000313,-0.003747,-0.000946,0.000764,-0.000015,-0.000336,0.000936,0.000173,-0.001256,0.001153,-0.002328,0.004587,0.000103,-0.00284,0.001342,0.000573,-0.001336,0.000902,0.001222,0.03621
424.5,-0.000115,-0.000317,-0.00439,-0.001,0.000166,0.000829,0.000188,0.000745,0.000188,-0.001091,0.001215,-0.001941,0.004547,0.000327,-0.002873,0.00113,0.000108,-0.000756,0.001523,0.000794,0.035879
424,-0.00037,-0.000814,-0.004334,-0.001324,0.00065,0.001,0.000324,0.000683,-0.000003,-0.001075,0.000837,-0.002123,0.004808,0.000466,-0.002587,0.001021,-0.000059,-0.000854,0.001202,0.000845,0.035955
423.5,-0.000279,0.000088,-0.003765,-0.000862,0.000736,0.000638,0.000074,0.000756,0.000419,-0.001262,0.000802,-0.002424,0.004937,0.000278,-0.002364,0.001219,0.000338,-0.001082,0.001192,0.00061,0.035866
423,0.000275,-0.000397,-0.00397,-0.000635,0.000681,0.000176,-0.000324,0.000836,0.000125,-0.001292,0.000874,-0.002472,0.004256,0.000515,-0.002264,0.001424,0.000158,-0.000883,0.00119,0.000452,0.035997
422.5,-0.000254,-0.000029,-0.003902,-0.000639,0.001071,0.000257,-0.000327,0.000555,0.000265,-0.001092,0.001018,-0.002359,0.004667,0.000409,-0.002321,0.001548,0.000543,-0.001305,0.00133,0.001152,0.036282
422,-0.00028,-0.000075,-0.003953,-0.001329,-0.00001,0.000948,0.000371,0.000503,0.00017,-0.000952,0.001189,-0.00248,0.003868,0.000391,-0.002607,0.001736,0.000496,-0.001114,0.000964,0.000567,0.035816
421.5,-0.000206,-0.000271,-0.004116,-0.001288,0.000999,0.000425,0.00003,0.00022,-0.000192,-0.001347,0.001119,-0.002479,0.004265,0.00038,-0.001928,0.00143,0.000123,-0.001197,0.000969,0.00115,0.036022
421,-0.000137,-0.000282,-0.004272,-0.001216,0.000659,0.000647,-0.000224,0.000757,-0.000188,-0.001454,0.000833,-0.002274,0.004456,0.000095,-0.002413,0.001049,-0.000012,-0.001182,0.000953,0.000916,0.036051
420.5,0.000038,-0.000207,-0.003873,-0.000903,0.000687,0.000254,-0.000396,0.000861,0.000453,-0.001126,0.001299,-0.002397,0.004242,0.000297,-0.002549,0.001294,0.000409,-0.000687,0.001675,0.00052,0.035957
420,-0.000027,0.000174,-0.00414,-0.000813,0.000712,0.000592,-0.000641,0.001182,0.000325,-0.001117,0.001075,-0.001995,0.004701,0.000701,-0.002297,0.001088,0.000201,-0.000814,0.00168,-0.000526,0.03521
419.5,-0.000118,0.000204,-0.0037,-0.00075,0.000832,0.001045,0.000301,0.00064,-0.000121,-0.000854,0.001291,-0.002282,0.004626,0.000184,-0.002233,0.002009,0.001126,-0.000764,0.001539,0.000234,0.035723
419,0.000003,0.000084,-0.003623,-0.001372,0.000736,0.000485,0.000109,0.000679,0.000226,-0.001397,0.001051,-0.002197,0.00432,0.00074,-0.00214,0.001487,0.000719,-0.000703,0.001141,0.000563,0.036318
418.5,0.000248,0.000271,-0.003438,-0.00099,0.000387,0.000587,-0.000184,0.000988,0.000065,-0.00081,0.001719,-0.002004,0.004977,0.000606,-0.002107,0.000871,0.000051,-0.000637,0.001141,0.001032,0.03626
418,0.000254,0.000838,-0.002714,-0.000608,0.000801,0.000116,-0.000352,0.000809,0.000382,-0.001237,0.001137,-0.002541,0.004785,0.000471,-0.001754,0.001083,0.000438,-0.001843,0.000376,-0.000277,0.035389
417.5,-0.000263,-0.000677,-0.004696,-0.000353,0.000437,0.001077,0.000125,0.001472,0.000262,-0.00192,0.001324,-0.002579,0.004172,0.000575,-0.002409,0.001308,0.000786,-0.000882,0.001458,0.000755,0.036442
417,-0.000715,-0.000514,-0.004246,-0.001424,0.000406,0.000638,0.000239,0.000682,0.000835,-0.001223,0.001109,-0.0022,0.004803,0.000581,-0.002562,0.001524,0.00067,-0.000998,0.001948,0.000192,0.035716
416.5,-0.000027,-0.000431,-0.003605,-0.000228,0.000997,0.000384,0.000491,0.001543,0.00087,-0.001093,0.001206,-0.002579,0.004543,0.000357,-0.002659,0.00141,0.000058,-0.001489,0.000924,0.000816,0.035543
416,-0.000115,-0.000072,-0.003445,-0.0013,0.000126,0.000888,-0.000284,0.00096,0.000789,-0.001394,0.001183,-0.002461,0.004178,0.00024,-0.002816,0.001157,0.000931,-0.000721,0.001354,0.00058,0.036019
415.5,-0.000198,-0.000131,-0.003683,-0.00208,0.000148,0.000633,0.000215,0.001429,0.00078,-0.001345,0.001683,-0.002915,0.004646,0.000052,-0.002953,0.001497,0.000421,-0.000784,0.001619,-0.000514,0.035724
415,-0.000131,-0.000728,-0.003458,-0.000573,0.000969,0.000327,-0.000859,0.000741,0.00002,-0.001243,0.000772,-0.001985,0.004496,0.000542,-0.002547,0.00097,-0.000022,-0.001081,0.001285,0.000255,0.035934
414.5,0.000153,-0.000654,-0.004401,-0.001185,0.000489,0.000537,-0.000125,0.000283,-0.000664,-0.000799,0.001716,-0.002013,0.004854,0.000954,-0.002315,0.001131,0.000161,-0.001809,0.001151,-0.000335,0.035555
414,-0.00038,-0.000118,-0.004158,-0.000818,0.001264,0.000751,-0.00028,0.000889,-0.000043,-0.001426,0.001027,-0.002215,0.004315,0.000401,-0.003078,0.001917,0.000533,-0.001378,0.000754,0.000897,0.036061
413.5,-0.000039,-0.00065,-0.004155,-0.000908,0.001173,0.000602,-0.000453,0.000845,-0.000091,-0.000734,0.001692,-0.002455,0.004524,0.000865,-0.001942,0.001138,0.000476,-0.001961,0.000612,0.000117,0.035747
413,0.000259,-0.000588,-0.003576,-0.001255,0.000797,0.001025,-0.000014,0.000892,0.000576,-0.00137,0.000186,-0.002964,0.004476,0.001075,-0.001673,0.001534,0.000656,-0.000932,0.002069,-0.000496,0.035409
412.5,0.00034,-0.000174,-0.003297,-0.001571,0.000658,-0.000131,-0.000647,0.000203,0.000282,-0.001782,0.000439,-0.003043,0.003955,0.00033,-0.002786,0.001352,0.000803,-0.000732,0.000792,0.0011,0.036303
412,0.000102,-0.000212,-0.003812,-0.001688,0.000341,0.0011,0.000539,0.000832,0.000184,-0.000835,0.001297,-0.003068,0.003996,0.000277,-0.002785,0.001299,0.000449,-0.000888,0.001361,0.000868,0.036072
411.5,-0.000215,-0.000558,-0.003789,-0.000941,0.000975,0.000662,-0.000055,0.000716,0.000535,-0.001548,0.000507,-0.003125,0.004076,-0.000137,-0.003174,0.001573,-0.000004,-0.000287,0.00102,0.000572,0.036343
411,-0.000032,0.000234,-0.003568,-0.001476,0.000704,0.000905,-0.000836,0.000999,0.00019,-0.001191,0.001247,-0.002105,0.004876,0.000771,-0.002535,0.001712,0.00023,-0.000563,0.001791,0.000364,0.035936
410.5,-0.000084,0.000071,-0.003846,-0.000811,0.00096,-0.000209,-0.00068,0.000492,-0.000253,-0.001322,0.001588,-0.002159,0.005705,0.000105,-0.002293,0.001113,0.001303,-0.000863,0.001341,0.000209,0.035036
410,0.000135,0.000126,-0.003826,-0.00068,0.000897,0.001086,-0.000093,0.000858,0.00041,-0.000431,0.00239,-0.003273,0.003604,0.000249,-0.002663,0.002218,0.000971,-0.00181,0.000326,0.000688,0.036148
409.5,0.000711,0.000332,-0.003834,-0.00133,0.000741,0.000509,-0.000804,0.001069,-0.000028,-0.001361,0.000859,-0.003121,0.00426,0.000749,-0.002191,0.001457,0.000503,-0.000673,0.002213,-0.000062,0.035479
409,-0.00028,-0.000287,-0.004285,-0.001573,0.000259,0.00158,0.000455,0.000633,0.00025,-0.001363,0.001604,-0.001571,0.0051,0.000083,-0.002279,0.001436,0.001148,-0.001316,0.001379,-0.000272,0.036128
408.5,-0.000305,-0.000352,-0.004898,-0.000374,0.001842,0.000275,0.000456,0.000568,-0.000259,-0.001074,0.001482,-0.002197,0.005559,0.000762,-0.002462,0.001531,0.000796,-0.000885,0.001839,0.00047,0.036672
